date_day,season,year,month,hour,holiday,day_of_the_week,working_day,weather_situation,temp,atemp,humidity,wind_speed,user_casual,user_registered,user_count,temp_category,month_year
2012-03-05,Spring,2012,March,20,0,Monday,Working,Clear or Light Clouds,10.66,0.2273,0.37,0.4627,8,171,179,Cool,Mar 2012
2012-03-05,Spring,2012,March,21,0,Monday,Working,Clear or Light Clouds,10.66,0.2273,0.37,0.3881,4,116,120,Cool,Mar 2012
2012-03-05,Spring,2012,March,22,0,Monday,Working,Clear or Light Clouds,9.84,0.2121,0.35,0.3284,2,76,78,Cold,Mar 2012
2012-03-05,Spring,2012,March,23,0,Monday,Working,Clear or Light Clouds,9.02,0.1818,0.37,0.5821,2,29,31,Cold,Mar 2012
2012-03-06,Spring,2012,March,0,0,Tuesday,Working,Clear or Light Clouds,9.02,0.2121,0.37,0.2985,0,8,8,Cold,Mar 2012
2012-03-06,Spring,2012,March,1,0,Tuesday,Working,Clear or Light Clouds,8.200000000000001,0.197,0.44,0.2537,0,6,6,Cold,Mar 2012
2012-03-06,Spring,2012,March,2,0,Tuesday,Working,Clear or Light Clouds,8.200000000000001,0.197,0.44,0.2239,0,4,4,Cold,Mar 2012
2012-03-06,Spring,2012,March,3,0,Tuesday,Working,Clear or Light Clouds,7.38,0.1667,0.51,0.2836,0,1,1,Cold,Mar 2012
2012-03-06,Spring,2012,March,4,0,Tuesday,Working,Clear or Light Clouds,7.38,0.1667,0.51,0.2985,0,3,3,Cold,Mar 2012
2012-03-06,Spring,2012,March,5,0,Tuesday,Working,Clear or Light Clouds,7.38,0.1818,0.51,0.2239,0,25,25,Cold,Mar 2012
2012-03-06,Spring,2012,March,6,0,Tuesday,Working,Clear or Light Clouds,7.38,0.2121,0.51,0.1045,3,99,102,Cold,Mar 2012
2012-03-06,Spring,2012,March,7,0,Tuesday,Working,Clear or Light Clouds,6.5600000000000005,0.1818,0.55,0.1343,5,270,275,Cold,Mar 2012
2012-03-06,Spring,2012,March,8,0,Tuesday,Working,Clear or Light Clouds,6.5600000000000005,0.1818,0.59,0.1045,14,487,501,Cold,Mar 2012
2012-03-06,Spring,2012,March,9,0,Tuesday,Working,Clear or Light Clouds,9.02,0.2727,0.47,0.0,11,222,233,Cold,Mar 2012
2012-03-06,Spring,2012,March,10,0,Tuesday,Working,Clear or Light Clouds,9.84,0.2576,0.44,0.0,16,113,129,Cold,Mar 2012
2012-03-06,Spring,2012,March,11,0,Tuesday,Working,Clear or Light Clouds,10.66,0.2576,0.41,0.1642,20,110,130,Cool,Mar 2012
2012-03-06,Spring,2012,March,12,0,Tuesday,Working,Clear or Light Clouds,10.66,0.2727,0.41,0.1045,9,129,138,Cool,Mar 2012
2012-03-06,Spring,2012,March,13,0,Tuesday,Working,Clear or Light Clouds,12.299999999999999,0.303,0.39,0.1343,16,148,164,Cool,Mar 2012
2012-03-06,Spring,2012,March,14,0,Tuesday,Working,Clear or Light Clouds,13.120000000000001,0.303,0.36,0.2239,20,116,136,Cool,Mar 2012
2012-03-06,Spring,2012,March,15,0,Tuesday,Working,Clear or Light Clouds,13.940000000000001,0.303,0.36,0.2985,24,142,166,Cool,Mar 2012
2012-03-06,Spring,2012,March,16,0,Tuesday,Working,Clear or Light Clouds,14.76,0.3333,0.32,0.2836,22,228,250,Cool,Mar 2012
2012-03-06,Spring,2012,March,17,0,Tuesday,Working,Clear or Light Clouds,14.76,0.3333,0.34,0.2836,21,425,446,Cool,Mar 2012
2012-03-06,Spring,2012,March,18,0,Tuesday,Working,Clear or Light Clouds,13.940000000000001,0.303,0.42,0.3284,15,442,457,Cool,Mar 2012
2012-03-06,Spring,2012,March,19,0,Tuesday,Working,Clear or Light Clouds,13.940000000000001,0.303,0.46,0.2985,9,278,287,Cool,Mar 2012
2012-03-06,Spring,2012,March,20,0,Tuesday,Working,Clear or Light Clouds,13.120000000000001,0.3182,0.49,0.194,3,184,187,Cool,Mar 2012
2012-03-06,Spring,2012,March,21,0,Tuesday,Working,Clear or Light Clouds,13.120000000000001,0.3182,0.49,0.194,5,143,148,Cool,Mar 2012
2012-03-06,Spring,2012,March,22,0,Tuesday,Working,Clear or Light Clouds,11.48,0.2727,0.56,0.1642,5,101,106,Cool,Mar 2012
2012-03-06,Spring,2012,March,23,0,Tuesday,Working,Clear or Light Clouds,11.48,0.2727,0.61,0.2239,3,51,54,Cool,Mar 2012
2012-03-07,Spring,2012,March,0,0,Wednesday,Working,Clear or Light Clouds,11.48,0.2576,0.65,0.2836,3,12,15,Cool,Mar 2012
2012-03-07,Spring,2012,March,1,0,Wednesday,Working,Clear or Light Clouds,12.299999999999999,0.2727,0.61,0.2985,1,4,5,Cool,Mar 2012
2012-03-07,Spring,2012,March,2,0,Wednesday,Working,Clear or Light Clouds,12.299999999999999,0.2879,0.56,0.2836,0,4,4,Cool,Mar 2012
2012-03-07,Spring,2012,March,3,0,Wednesday,Working,Clear or Light Clouds,12.299999999999999,0.2727,0.56,0.3582,1,2,3,Cool,Mar 2012
2012-03-07,Spring,2012,March,4,0,Wednesday,Working,Clear or Light Clouds,11.48,0.2576,0.61,0.3284,0,3,3,Cool,Mar 2012
2012-03-07,Spring,2012,March,5,0,Wednesday,Working,Clear or Light Clouds,11.48,0.2576,0.56,0.2985,0,18,18,Cool,Mar 2012
2012-03-07,Spring,2012,March,6,0,Wednesday,Working,Clear or Light Clouds,11.48,0.2576,0.61,0.3881,4,104,108,Cool,Mar 2012
2012-03-07,Spring,2012,March,7,0,Wednesday,Working,Clear or Light Clouds,10.66,0.2273,0.65,0.3881,12,332,344,Cool,Mar 2012
2012-03-07,Spring,2012,March,8,0,Wednesday,Working,Clear or Light Clouds,11.48,0.2576,0.61,0.2985,12,554,566,Cool,Mar 2012
2012-03-07,Spring,2012,March,9,0,Wednesday,Working,Clear or Light Clouds,12.299999999999999,0.2727,0.61,0.3284,12,252,264,Cool,Mar 2012
2012-03-07,Spring,2012,March,10,0,Wednesday,Working,Clear or Light Clouds,14.76,0.3333,0.5,0.2985,20,127,147,Cool,Mar 2012
2012-03-07,Spring,2012,March,11,0,Wednesday,Working,Clear or Light Clouds,17.22,0.4242,0.38,0.2985,33,128,161,Cool,Mar 2012
2012-03-07,Spring,2012,March,12,0,Wednesday,Working,Clear or Light Clouds,18.04,0.4394,0.38,0.3881,40,175,215,Cool,Mar 2012
2012-03-07,Spring,2012,March,13,0,Wednesday,Working,Clear or Light Clouds,20.5,0.4848,0.34,0.4179,26,179,205,Warm,Mar 2012
2012-03-07,Spring,2012,March,14,0,Wednesday,Working,Clear or Light Clouds,21.32,0.5,0.36,0.3284,38,137,175,Warm,Mar 2012
2012-03-07,Spring,2012,March,15,0,Wednesday,Working,Clear or Light Clouds,22.14,0.5152,0.37,0.4478,44,165,209,Warm,Mar 2012
2012-03-07,Spring,2012,March,16,0,Wednesday,Working,Clear or Light Clouds,22.96,0.5303,0.37,0.4179,34,254,288,Warm,Mar 2012
2012-03-07,Spring,2012,March,17,0,Wednesday,Working,Clear or Light Clouds,22.96,0.5303,0.43,0.4925,58,554,612,Warm,Mar 2012
2012-03-07,Spring,2012,March,18,0,Wednesday,Working,Clear or Light Clouds,22.96,0.5303,0.4,0.4627,35,509,544,Warm,Mar 2012
2012-03-07,Spring,2012,March,19,0,Wednesday,Working,Clear or Light Clouds,22.14,0.5152,0.42,0.3582,16,345,361,Warm,Mar 2012
2012-03-07,Spring,2012,March,20,0,Wednesday,Working,Clear or Light Clouds,20.5,0.4848,0.51,0.2537,18,242,260,Warm,Mar 2012
2012-03-07,Spring,2012,March,21,0,Wednesday,Working,Clear or Light Clouds,18.04,0.4394,0.62,0.2537,11,177,188,Cool,Mar 2012
2012-03-07,Spring,2012,March,22,0,Wednesday,Working,Clear or Light Clouds,18.86,0.4545,0.59,0.2985,10,149,159,Cool,Mar 2012
2012-03-07,Spring,2012,March,23,0,Wednesday,Working,Clear or Light Clouds,18.04,0.4394,0.62,0.3284,4,58,62,Cool,Mar 2012
2012-03-08,Spring,2012,March,0,0,Thursday,Working,Clear or Light Clouds,18.04,0.4394,0.62,0.3284,11,35,46,Cool,Mar 2012
2012-03-08,Spring,2012,March,1,0,Thursday,Working,Clear or Light Clouds,18.86,0.4545,0.63,0.3284,4,17,21,Cool,Mar 2012
2012-03-08,Spring,2012,March,2,0,Thursday,Working,Clear or Light Clouds,18.86,0.4545,0.63,0.3881,6,5,11,Cool,Mar 2012
2012-03-08,Spring,2012,March,3,0,Thursday,Working,Clear or Light Clouds,18.86,0.4545,0.63,0.3881,0,3,3,Cool,Mar 2012
2012-03-08,Spring,2012,March,4,0,Thursday,Working,Clear or Light Clouds,18.04,0.4394,0.72,0.2836,0,2,2,Cool,Mar 2012
2012-03-08,Spring,2012,March,5,0,Thursday,Working,Clear or Light Clouds,17.22,0.4242,0.77,0.2239,1,28,29,Cool,Mar 2012
2012-03-08,Spring,2012,March,6,0,Thursday,Working,Clear or Light Clouds,17.22,0.4242,0.77,0.2537,4,105,109,Cool,Mar 2012
2012-03-08,Spring,2012,March,7,0,Thursday,Working,Clear or Light Clouds,17.22,0.4242,0.77,0.3582,8,326,334,Cool,Mar 2012
2012-03-08,Spring,2012,March,8,0,Thursday,Working,Clear or Light Clouds,18.04,0.4394,0.77,0.3881,12,573,585,Cool,Mar 2012
2012-03-08,Spring,2012,March,9,0,Thursday,Working,Clear or Light Clouds,18.86,0.4545,0.72,0.4627,19,282,301,Cool,Mar 2012
2012-03-08,Spring,2012,March,10,0,Thursday,Working,Clear or Light Clouds,20.5,0.4848,0.68,0.4627,19,119,138,Warm,Mar 2012
2012-03-08,Spring,2012,March,11,0,Thursday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.6,0.4627,48,156,204,Warm,Mar 2012
2012-03-08,Spring,2012,March,12,0,Thursday,Working,Foggy or Cloudy with Mist,22.96,0.5303,0.6,0.4478,27,224,251,Warm,Mar 2012
2012-03-08,Spring,2012,March,13,0,Thursday,Working,Foggy or Cloudy with Mist,24.599999999999998,0.6212,0.49,0.6418,35,198,233,Warm,Mar 2012
2012-03-08,Spring,2012,March,14,0,Thursday,Working,Foggy or Cloudy with Mist,25.419999999999998,0.6212,0.43,0.6418,48,155,203,Warm,Mar 2012
2012-03-08,Spring,2012,March,15,0,Thursday,Working,Clear or Light Clouds,26.240000000000002,0.6212,0.38,0.6866,24,161,185,Warm,Mar 2012
2012-03-08,Spring,2012,March,16,0,Thursday,Working,Foggy or Cloudy with Mist,25.419999999999998,0.6212,0.41,0.6418,37,305,342,Warm,Mar 2012
2012-03-08,Spring,2012,March,17,0,Thursday,Working,Clear or Light Clouds,25.419999999999998,0.6212,0.38,0.6567,52,545,597,Warm,Mar 2012
2012-03-08,Spring,2012,March,18,0,Thursday,Working,Foggy or Cloudy with Mist,25.419999999999998,0.6212,0.38,0.5522,45,545,590,Warm,Mar 2012
2012-03-08,Spring,2012,March,19,0,Thursday,Working,Foggy or Cloudy with Mist,24.599999999999998,0.6212,0.4,0.4478,21,395,416,Warm,Mar 2012
2012-03-08,Spring,2012,March,20,0,Thursday,Working,Foggy or Cloudy with Mist,24.599999999999998,0.6212,0.43,0.3881,20,282,302,Warm,Mar 2012
2012-03-08,Spring,2012,March,21,0,Thursday,Working,Clear or Light Clouds,24.599999999999998,0.6212,0.43,0.3881,27,206,233,Warm,Mar 2012
2012-03-08,Spring,2012,March,22,0,Thursday,Working,Clear or Light Clouds,22.96,0.5303,0.49,0.3284,12,141,153,Warm,Mar 2012
2012-03-08,Spring,2012,March,23,0,Thursday,Working,Foggy or Cloudy with Mist,22.96,0.5303,0.49,0.4478,6,88,94,Warm,Mar 2012
2012-03-09,Spring,2012,March,0,0,Friday,Working,Foggy or Cloudy with Mist,23.779999999999998,0.5455,0.49,0.4627,3,51,54,Warm,Mar 2012
2012-03-09,Spring,2012,March,1,0,Friday,Working,Light Rain or Light Snow,22.96,0.5303,0.52,0.4925,4,22,26,Warm,Mar 2012
2012-03-09,Spring,2012,March,2,0,Friday,Working,Light Rain or Light Snow,19.68,0.4697,0.77,0.4179,2,9,11,Cool,Mar 2012
2012-03-09,Spring,2012,March,3,0,Friday,Working,Clear or Light Clouds,18.86,0.4545,0.77,0.5224,0,7,7,Cool,Mar 2012
2012-03-09,Spring,2012,March,4,0,Friday,Working,Light Rain or Light Snow,16.400000000000002,0.4091,0.66,0.2836,0,1,1,Cool,Mar 2012
2012-03-09,Spring,2012,March,5,0,Friday,Working,Light Rain or Light Snow,16.400000000000002,0.4091,0.66,0.2836,2,27,29,Cool,Mar 2012
2012-03-09,Spring,2012,March,6,0,Friday,Working,Foggy or Cloudy with Mist,16.400000000000002,0.4091,0.5,0.3582,2,83,85,Cool,Mar 2012
2012-03-09,Spring,2012,March,7,0,Friday,Working,Foggy or Cloudy with Mist,15.58,0.3939,0.4,0.2985,6,262,268,Cool,Mar 2012
2012-03-09,Spring,2012,March,8,0,Friday,Working,Foggy or Cloudy with Mist,13.940000000000001,0.2879,0.42,0.5224,17,484,501,Cool,Mar 2012
2012-03-09,Spring,2012,March,9,0,Friday,Working,Foggy or Cloudy with Mist,13.940000000000001,0.2879,0.42,0.5224,17,267,284,Cool,Mar 2012
2012-03-09,Spring,2012,March,10,0,Friday,Working,Foggy or Cloudy with Mist,13.940000000000001,0.2879,0.36,0.4925,14,145,159,Cool,Mar 2012
2012-03-09,Spring,2012,March,11,0,Friday,Working,Foggy or Cloudy with Mist,14.76,0.3333,0.34,0.3582,17,170,187,Cool,Mar 2012
2012-03-09,Spring,2012,March,12,0,Friday,Working,Clear or Light Clouds,14.76,0.3333,0.34,0.4179,27,174,201,Cool,Mar 2012
2012-03-09,Spring,2012,March,13,0,Friday,Working,Foggy or Cloudy with Mist,15.58,0.3939,0.29,0.3881,49,175,224,Cool,Mar 2012
2012-03-09,Spring,2012,March,14,0,Friday,Working,Clear or Light Clouds,17.22,0.4242,0.28,0.4627,49,129,178,Cool,Mar 2012
2012-03-09,Spring,2012,March,15,0,Friday,Working,Clear or Light Clouds,18.86,0.4545,0.24,0.2537,50,188,238,Cool,Mar 2012
2012-03-09,Spring,2012,March,16,0,Friday,Working,Clear or Light Clouds,19.68,0.4697,0.23,0.4179,51,292,343,Cool,Mar 2012
2012-03-09,Spring,2012,March,17,0,Friday,Working,Clear or Light Clouds,18.86,0.4545,0.24,0.3881,68,498,566,Cool,Mar 2012
2012-03-09,Spring,2012,March,18,0,Friday,Working,Clear or Light Clouds,18.04,0.4394,0.26,0.5224,30,440,470,Cool,Mar 2012
2012-03-09,Spring,2012,March,19,0,Friday,Working,Clear or Light Clouds,17.22,0.4242,0.28,0.6119,12,232,244,Cool,Mar 2012
2012-03-09,Spring,2012,March,20,0,Friday,Working,Clear or Light Clouds,15.58,0.3939,0.32,0.3582,3,156,159,Cool,Mar 2012
2012-03-09,Spring,2012,March,21,0,Friday,Working,Clear or Light Clouds,14.76,0.3333,0.34,0.3284,8,133,141,Cool,Mar 2012
2012-03-09,Spring,2012,March,22,0,Friday,Working,Clear or Light Clouds,13.940000000000001,0.2879,0.31,0.4925,7,100,107,Cool,Mar 2012
2012-03-09,Spring,2012,March,23,0,Friday,Working,Clear or Light Clouds,13.120000000000001,0.303,0.33,0.2985,9,77,86,Cool,Mar 2012
2012-03-10,Spring,2012,March,0,0,Saturday,Holiday,Clear or Light Clouds,12.299999999999999,0.2727,0.36,0.3582,9,68,77,Cool,Mar 2012
2012-03-10,Spring,2012,March,1,0,Saturday,Holiday,Clear or Light Clouds,12.299999999999999,0.2879,0.36,0.2537,1,50,51,Cool,Mar 2012
2012-03-10,Spring,2012,March,2,0,Saturday,Holiday,Clear or Light Clouds,10.66,0.2424,0.41,0.2537,12,30,42,Cool,Mar 2012
2012-03-10,Spring,2012,March,3,0,Saturday,Holiday,Clear or Light Clouds,10.66,0.2273,0.41,0.2985,0,16,16,Cool,Mar 2012
2012-03-10,Spring,2012,March,4,0,Saturday,Holiday,Clear or Light Clouds,9.84,0.2121,0.41,0.3582,1,3,4,Cold,Mar 2012
2012-03-10,Spring,2012,March,5,0,Saturday,Holiday,Clear or Light Clouds,9.02,0.2121,0.42,0.2836,3,7,10,Cold,Mar 2012
2012-03-10,Spring,2012,March,6,0,Saturday,Holiday,Clear or Light Clouds,9.02,0.2121,0.44,0.2836,1,11,12,Cold,Mar 2012
2012-03-10,Spring,2012,March,7,0,Saturday,Holiday,Clear or Light Clouds,9.02,0.2121,0.44,0.2537,4,36,40,Cold,Mar 2012
2012-03-10,Spring,2012,March,8,0,Saturday,Holiday,Clear or Light Clouds,9.02,0.2121,0.44,0.2985,15,96,111,Cold,Mar 2012
2012-03-10,Spring,2012,March,9,0,Saturday,Holiday,Clear or Light Clouds,9.84,0.2121,0.41,0.3284,21,127,148,Cold,Mar 2012
2012-03-10,Spring,2012,March,10,0,Saturday,Holiday,Clear or Light Clouds,10.66,0.2273,0.35,0.4179,47,176,223,Cool,Mar 2012
2012-03-10,Spring,2012,March,11,0,Saturday,Holiday,Clear or Light Clouds,12.299999999999999,0.2727,0.33,0.3284,56,218,274,Cool,Mar 2012
2012-03-10,Spring,2012,March,12,0,Saturday,Holiday,Clear or Light Clouds,12.299999999999999,0.2727,0.33,0.3284,88,241,329,Cool,Mar 2012
2012-03-10,Spring,2012,March,13,0,Saturday,Holiday,Clear or Light Clouds,13.120000000000001,0.303,0.29,0.2836,89,268,357,Cool,Mar 2012
2012-03-10,Spring,2012,March,14,0,Saturday,Holiday,Clear or Light Clouds,13.940000000000001,0.3182,0.27,0.2836,117,262,379,Cool,Mar 2012
2012-03-10,Spring,2012,March,15,0,Saturday,Holiday,Clear or Light Clouds,13.940000000000001,0.3636,0.25,0.0,132,274,406,Cool,Mar 2012
2012-03-10,Spring,2012,March,16,0,Saturday,Holiday,Clear or Light Clouds,14.76,0.3636,0.23,0.0,115,275,390,Cool,Mar 2012
2012-03-10,Spring,2012,March,17,0,Saturday,Holiday,Clear or Light Clouds,14.76,0.3788,0.23,0.0,104,250,354,Cool,Mar 2012
2012-03-10,Spring,2012,March,18,0,Saturday,Holiday,Clear or Light Clouds,14.76,0.3636,0.21,0.0896,67,230,297,Cool,Mar 2012
2012-03-10,Spring,2012,March,19,0,Saturday,Holiday,Clear or Light Clouds,13.940000000000001,0.3636,0.25,0.0,25,159,184,Cool,Mar 2012
2012-03-10,Spring,2012,March,20,0,Saturday,Holiday,Clear or Light Clouds,13.120000000000001,0.3333,0.33,0.1343,20,101,121,Cool,Mar 2012
2012-03-10,Spring,2012,March,21,0,Saturday,Holiday,Clear or Light Clouds,12.299999999999999,0.2879,0.39,0.2239,16,94,110,Cool,Mar 2012
2012-03-10,Spring,2012,March,22,0,Saturday,Holiday,Clear or Light Clouds,10.66,0.2576,0.44,0.1642,19,81,100,Cool,Mar 2012
2012-03-10,Spring,2012,March,23,0,Saturday,Holiday,Clear or Light Clouds,10.66,0.2576,0.41,0.194,6,77,83,Cool,Mar 2012
2012-03-11,Spring,2012,March,0,0,Sunday,Holiday,Clear or Light Clouds,10.66,0.2879,0.44,0.0896,7,62,69,Cool,Mar 2012
2012-03-11,Spring,2012,March,1,0,Sunday,Holiday,Clear or Light Clouds,9.84,0.2424,0.52,0.1642,4,57,61,Cold,Mar 2012
2012-03-11,Spring,2012,March,3,0,Sunday,Holiday,Clear or Light Clouds,9.84,0.2424,0.6,0.1343,15,51,66,Cold,Mar 2012
2012-03-11,Spring,2012,March,4,0,Sunday,Holiday,Clear or Light Clouds,9.84,0.2424,0.6,0.1343,7,15,22,Cold,Mar 2012
2012-03-11,Spring,2012,March,5,0,Sunday,Holiday,Clear or Light Clouds,9.84,0.2424,0.6,0.1642,2,5,7,Cold,Mar 2012
2012-03-11,Spring,2012,March,6,0,Sunday,Holiday,Clear or Light Clouds,9.84,0.2424,0.7,0.1642,2,8,10,Cold,Mar 2012
2012-03-11,Spring,2012,March,7,0,Sunday,Holiday,Clear or Light Clouds,9.02,0.2273,0.69,0.1343,2,15,17,Cold,Mar 2012
2012-03-11,Spring,2012,March,8,0,Sunday,Holiday,Clear or Light Clouds,9.02,0.2273,0.69,0.1343,4,68,72,Cold,Mar 2012
2012-03-11,Spring,2012,March,9,0,Sunday,Holiday,Clear or Light Clouds,10.66,0.2576,0.6,0.2239,20,70,90,Cool,Mar 2012
2012-03-11,Spring,2012,March,10,0,Sunday,Holiday,Clear or Light Clouds,13.120000000000001,0.303,0.49,0.2836,71,147,218,Cool,Mar 2012
2012-03-11,Spring,2012,March,11,0,Sunday,Holiday,Clear or Light Clouds,14.76,0.3333,0.43,0.2836,90,209,299,Cool,Mar 2012
2012-03-11,Spring,2012,March,12,0,Sunday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.37,0.2985,146,264,410,Cool,Mar 2012
2012-03-11,Spring,2012,March,13,0,Sunday,Holiday,Clear or Light Clouds,17.22,0.4242,0.41,0.2985,176,288,464,Cool,Mar 2012
2012-03-11,Spring,2012,March,14,0,Sunday,Holiday,Clear or Light Clouds,18.86,0.4545,0.31,0.2836,212,289,501,Cool,Mar 2012
2012-03-11,Spring,2012,March,15,0,Sunday,Holiday,Clear or Light Clouds,20.5,0.4848,0.29,0.2985,201,286,487,Warm,Mar 2012
2012-03-11,Spring,2012,March,16,0,Sunday,Holiday,Clear or Light Clouds,20.5,0.4848,0.31,0.3582,208,301,509,Warm,Mar 2012
2012-03-11,Spring,2012,March,17,0,Sunday,Holiday,Clear or Light Clouds,21.32,0.5,0.27,0.2985,199,299,498,Warm,Mar 2012
2012-03-11,Spring,2012,March,18,0,Sunday,Holiday,Clear or Light Clouds,21.32,0.5,0.29,0.2836,133,256,389,Warm,Mar 2012
2012-03-11,Spring,2012,March,19,0,Sunday,Holiday,Clear or Light Clouds,20.5,0.4848,0.31,0.2836,55,203,258,Warm,Mar 2012
2012-03-11,Spring,2012,March,20,0,Sunday,Holiday,Clear or Light Clouds,18.04,0.4394,0.47,0.2239,42,129,171,Cool,Mar 2012
2012-03-11,Spring,2012,March,21,0,Sunday,Holiday,Clear or Light Clouds,17.22,0.4242,0.54,0.2239,37,110,147,Cool,Mar 2012
2012-03-11,Spring,2012,March,22,0,Sunday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.54,0.194,13,81,94,Cool,Mar 2012
2012-03-11,Spring,2012,March,23,0,Sunday,Holiday,Clear or Light Clouds,16.400000000000002,0.4091,0.5,0.1642,12,40,52,Cool,Mar 2012
2012-03-12,Spring,2012,March,0,0,Monday,Working,Clear or Light Clouds,15.58,0.3939,0.54,0.194,4,20,24,Cool,Mar 2012
2012-03-12,Spring,2012,March,1,0,Monday,Working,Clear or Light Clouds,15.58,0.3939,0.5,0.1343,1,9,10,Cool,Mar 2012
2012-03-12,Spring,2012,March,2,0,Monday,Working,Clear or Light Clouds,15.58,0.3939,0.54,0.1045,4,5,9,Cool,Mar 2012
2012-03-12,Spring,2012,March,3,0,Monday,Working,Clear or Light Clouds,14.76,0.3485,0.5,0.1343,0,2,2,Cool,Mar 2012
2012-03-12,Spring,2012,March,4,0,Monday,Working,Clear or Light Clouds,13.940000000000001,0.3333,0.61,0.194,0,3,3,Cool,Mar 2012
2012-03-12,Spring,2012,March,5,0,Monday,Working,Clear or Light Clouds,13.940000000000001,0.3333,0.61,0.194,1,15,16,Cool,Mar 2012
2012-03-12,Spring,2012,March,6,0,Monday,Working,Clear or Light Clouds,13.940000000000001,0.3485,0.57,0.1045,2,86,88,Cool,Mar 2012
2012-03-12,Spring,2012,March,7,0,Monday,Working,Clear or Light Clouds,13.940000000000001,0.3485,0.53,0.1045,9,259,268,Cool,Mar 2012
2012-03-12,Spring,2012,March,8,0,Monday,Working,Clear or Light Clouds,13.940000000000001,0.3333,0.61,0.1343,17,547,564,Cool,Mar 2012
2012-03-12,Spring,2012,March,9,0,Monday,Working,Clear or Light Clouds,15.58,0.3939,0.54,0.1642,21,260,281,Cool,Mar 2012
2012-03-12,Spring,2012,March,10,0,Monday,Working,Clear or Light Clouds,16.400000000000002,0.4091,0.5,0.2239,39,98,137,Cool,Mar 2012
2012-03-12,Spring,2012,March,11,0,Monday,Working,Clear or Light Clouds,18.04,0.4394,0.44,0.2239,39,111,150,Cool,Mar 2012
2012-03-12,Spring,2012,March,12,0,Monday,Working,Clear or Light Clouds,19.68,0.4697,0.39,0.2239,59,162,221,Cool,Mar 2012
2012-03-12,Spring,2012,March,13,0,Monday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.32,0.2537,74,176,250,Warm,Mar 2012
2012-03-12,Spring,2012,March,14,0,Monday,Working,Foggy or Cloudy with Mist,23.779999999999998,0.5455,0.32,0.2836,76,145,221,Warm,Mar 2012
2012-03-12,Spring,2012,March,15,0,Monday,Working,Clear or Light Clouds,22.96,0.5303,0.4,0.1343,74,159,233,Warm,Mar 2012
2012-03-12,Spring,2012,March,16,0,Monday,Working,Clear or Light Clouds,25.419999999999998,0.6212,0.35,0.4478,77,255,332,Warm,Mar 2012
2012-03-12,Spring,2012,March,17,0,Monday,Working,Foggy or Cloudy with Mist,25.419999999999998,0.6212,0.38,0.4179,87,557,644,Warm,Mar 2012
2012-03-12,Spring,2012,March,18,0,Monday,Working,Foggy or Cloudy with Mist,24.599999999999998,0.6212,0.43,0.194,89,623,712,Warm,Mar 2012
2012-03-12,Spring,2012,March,19,0,Monday,Working,Foggy or Cloudy with Mist,22.96,0.5303,0.49,0.2239,67,379,446,Warm,Mar 2012
2012-03-12,Spring,2012,March,20,0,Monday,Working,Foggy or Cloudy with Mist,22.96,0.5303,0.49,0.2239,49,237,286,Warm,Mar 2012
2012-03-12,Spring,2012,March,21,0,Monday,Working,Foggy or Cloudy with Mist,22.14,0.5152,0.56,0.2239,22,183,205,Warm,Mar 2012
2012-03-12,Spring,2012,March,22,0,Monday,Working,Foggy or Cloudy with Mist,22.96,0.5303,0.56,0.2239,17,116,133,Warm,Mar 2012
2012-03-12,Spring,2012,March,23,0,Monday,Working,Clear or Light Clouds,22.96,0.5303,0.56,0.2239,10,53,63,Warm,Mar 2012
2012-03-13,Spring,2012,March,0,0,Tuesday,Working,Foggy or Cloudy with Mist,22.96,0.5303,0.52,0.194,5,21,26,Warm,Mar 2012
2012-03-13,Spring,2012,March,1,0,Tuesday,Working,Foggy or Cloudy with Mist,21.32,0.5,0.59,0.2239,2,14,16,Warm,Mar 2012
2012-03-13,Spring,2012,March,2,0,Tuesday,Working,Light Rain or Light Snow,21.32,0.5,0.72,0.2985,0,1,1,Warm,Mar 2012
2012-03-13,Spring,2012,March,3,0,Tuesday,Working,Light Rain or Light Snow,21.32,0.5,0.72,0.2985,0,2,2,Warm,Mar 2012
